[202900]: 17929ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024A3CEC67F0
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0000024A3CEC67F0, p=0x0000024A3CEC67F0, tot=1
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024A1F74E4B0
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0000024A1F74E4B0, p=0x0000024A1F74E4B0, tot=1
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024A1F74E5B0
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024A1F74E5B0, p=0x0000024A1F74E5B0, tot=6
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-Json'; value='{"Id":"3a5a7bea3ff14fbfa0e003672db1bc29","RecognitionStatus":"Success","DisplayText":"In question when you.","Offset":56100000,"Duration":15200000,"Channel":0}'
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-ErrorDetails'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SubscriptionKey'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-Endpoint'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-Region'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-AuthToken'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceAuthorization_Type'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-ModelId'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-Host'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-ProxyHostName'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-ProxyPort'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-ProxyUserName'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-ProxyPassword'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-ConnectionUrl'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='TRANSLATION-ToLanguages'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='TRANSLATION-Voice'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='TRANSLATION-Features'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='INTENT-region'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-RecoMode'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-RecoLanguage'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SessionId'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-UserDefinedQueryParameters'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-RecoBackend'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-RecoModelName'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-RecoModelKey'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-RecoModelIniFile'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthLanguage'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthVoice'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthOutputFormat'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthEnableCompressedAudioTransmission'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthesisBackend'; value=''
[202900]: 17929ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthesisOfflineDataPath'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthesisOfflineVoice'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SynthesisModelKey'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-VoicesListEndpoint'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-InitialSilenceTimeoutMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-EndSilenceTimeoutMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-EnableAudioLogging'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-LanguageIdMode'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='Auto-Detect-Source-Languages'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='Auto-Detect-Source-Language-Result'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestDetailedResultTrueFalse'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestProfanityFilterTrueFalse'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_ProfanityOption'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_PostProcessingOption'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestWordLevelTimestamps'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_StablePartialResultThreshold'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_OutputFormatOption'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestSnr'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_TranslationRequestStablePartialResult'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestWordBoundary'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestPunctuationBoundary'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_RequestSentenceBoundary'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeechServiceResponse_SynthesisEventsSyncToAudio'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-Json'; value='{"Id":"3a5a7bea3ff14fbfa0e003672db1bc29","RecognitionStatus":"Success","DisplayText":"In question when you.","Offset":56100000,"Duration":15200000,"Channel":0}'
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-ErrorDetails'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-RecognitionLatencyMs'; value='255'
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisFirstByteLatencyMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisFinishLatencyMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisUnderrunTimeMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisConnectionLatencyMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisNetworkLatencyMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisServiceLatencyMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-SynthesisBackend'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='CancellationDetails_Reason'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='CancellationDetails_ReasonText'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='CancellationDetails_ReasonDetailedText'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='RESULT-LanguageUnderstandingJson'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_DeviceNameForCapture'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_NumberOfChannelsForCapture'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_SampleRateForCapture'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_BitsPerSampleForCapture'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_AudioSource'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_DeviceNameForRender'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_PlaybackBufferLengthInMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='AudioConfig_AudioProcessingOptions'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-LogFilename'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SPEECH-SegmentationSilenceTimeoutMs'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-ApplicationId'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-DialogType'; value=''
[202900]: 17930ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-InitialSilenceTimeout'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-FromId'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-ConversationId'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-CustomVoiceDeploymentIds'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-SpeechActivityTemplate'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='CONVERSATION-ParticipantId'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-RequestBotStatusMessages'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DIALOG-ConnectionId'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DataBuffer_TimeStamp'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='DataBuffer_UserId'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_ReferenceText'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_GradingSystem'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_Granularity'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_EnableMiscue'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_PhonemeAlphabet'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_NBestPhonemeCount'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_Json'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='PronunciationAssessment_Params'; value=''
[202900]: 17931ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F74E5B0; name='SpeakerRecognition_Api_Version'; value=''
[974645]: 17932ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1134 CSpxAudioStreamSession::StopRecognitionAsync
[974645]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024A3CF0C980
[974645]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x0000024A3CF0C980, p=0x0000024A3CF0C980, tot=1
[871326]: 17932ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1151 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[871326]: 17932ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1251 CSpxAudioStreamSession::StopRecognizing
[871326]: 17932ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1252 [0000024A1F96BAA0]CSpxAudioStreamSession::StopRecognizing ...
[871326]: 17932ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3471 [0000024A1F96BAA0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/2 => 4/4
[871326]: 17932ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1324 [0000024A1F96BAA0]CSpxAudioStreamSession::StopRecognizing: We've been asked to stop whatever it is we're doing, while we're actively processing audio ...
[871326]: 17932ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1327 [0000024A1F96BAA0]CSpxAudioStreamSession::StopRecognizing: Now StoppingPump[0000024A1F79F130] ...
[202900]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0000024A3CEC67F0
[871326]: 17932ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ...
[202900]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionEventArgs, h=0x0000024A3CEC67F0, p=0x0000024A3CEC67F0, tot=0
[202900]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0000024A1F74E4B0
[202900]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionResult, h=0x0000024A1F74E4B0, p=0x0000024A1F74E4B0, tot=0
[202900]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0000024A1F74E5B0
[202900]: 17932ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0000024A1F74E5B0, p=0x0000024A1F74E5B0, tot=5
[202900]: 17932ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[202900]: 17932ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1692 DispatchEvent task complete!
[202900]: 17932ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:31 CSpxRecognitionResult::~CSpxRecognitionResult
[553712]: 17934ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState() ...
[553712]: 17934ms SPX_DBG_TRACE_VERBOSE:  microphone_pump_base.cpp:183 CSpxMicrophonePumpBase::UpdateState: UpdateState with state as 4.
[553712]: 17934ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState ... Done!
[871326]: 17935ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ... Done
[871326]: 17935ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1251 CSpxAudioStreamSession::StopRecognizing
[871326]: 17935ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1151 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[871326]: 17935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:463 [0000024A1F96BAA0]CSpxAudioStreamSession::SetFormat: format == nullptr
[871326]: 17935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3471 [0000024A1F96BAA0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/4 => 4/5
[871326]: 17935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:478 [0000024A1F96BAA0]CSpxAudioStreamSession::SetFormat: Now WaitForAdapterCompletedSetFormatStop (from StoppingPump)...
[704360]: 17935ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F96BB88; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[871326]: 17935ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3333 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[704360]: 17935ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:804 CSpxAudioStreamSession::WaitForIdle
[871326]: 17935ms SPX_TRACE_INFO:  audio_stream_session.cpp:3344 [0000024A1F96BAA0]CSpxAudioStreamSession::InformAdapterSetFormatStoppingProcessingAudio - Send zero size audio, processor=0000024A1F9665C0
[704360]: 17935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:805 [0000024A1F96BAA0]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[871326]: 17935ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024A1CC724C0) Flushing Audio ... size=0 USP-FLUSH
[704360]: 17935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:810 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 5, m_recoKind: 4, m_sessionStarted: 1, m_sessionStopped: 0
[871326]: 17935ms SPX_TRACE_INFO:  usp_connection.cpp:828 TS:12721, Flush audio buffer.
[871326]: 17935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3349 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: true
[871326]: 17935ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3333 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[871326]: 17941ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024A1F92DE20] Web socket sending message. Time: 2025-08-29T13:16:54.3714660Z, TimeInQueue: 6ms, IsBinary: 1, Path: audio, Size:116 B
[871326]: 17941ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024A1F92DE20] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:116 B
